prompt_id,text,text_labels,response,text_ADJ_value,text_JOB_value,text_ADJ_label,text_JOB_label
zsl#1,"se sei ambizios* e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",ambizios* e interessat*,,neutro,
zsl#1,"se sei determinat* e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e esperto/a,,neutro,
zsl#1,"se sei determinat* e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e dinamico/a,,neutro,
zsl#1,"se sei determinat* e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e motivato/a,,neutro,
zsl#1,"se sei determinat* e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e appassionato/a,,neutro,
zsl#1,"se sei determinat* e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e ambizioso/a,,neutro,
zsl#1,"se sei determinat* e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e determinato/a,,neutro,
zsl#1,"se sei determinat* e pronto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e pronto/a,,neutro,
zsl#1,"se sei determinat* e interessato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e interessato/a,,neutro,
zsl#1,"se sei determinat* e espert* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e espert*,,neutro,
zsl#1,"se sei determinat* e dinamic* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e dinamic*,,neutro,
zsl#1,"se sei determinat* e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e motivat*,,neutro,
zsl#1,"se sei determinat* e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e appassionat*,,neutro,
zsl#1,"se sei determinat* e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e ambizios*,,neutro,
zsl#1,"se sei determinat* e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e pront*,,neutro,
zsl#1,"se sei determinat* e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",determinat* e interessat*,,neutro,
zsl#1,"se sei pront* e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e esperto/a,,neutro,
zsl#1,"se sei pront* e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e dinamico/a,,neutro,
zsl#1,"se sei pront* e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e motivato/a,,neutro,
zsl#1,"se sei pront* e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e appassionato/a,,neutro,
zsl#1,"se sei pront* e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e ambizioso/a,,neutro,
zsl#1,"se sei pront* e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e determinato/a,,neutro,
zsl#1,"se sei pront* e pronto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e pronto/a,,neutro,
zsl#1,"se sei pront* e interessato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e interessato/a,,neutro,
zsl#1,"se sei pront* e espert* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e espert*,,neutro,
zsl#1,"se sei pront* e dinamic* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e dinamic*,,neutro,
zsl#1,"se sei pront* e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e motivat*,,neutro,
zsl#1,"se sei pront* e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e appassionat*,,neutro,
zsl#1,"se sei pront* e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e ambizios*,,neutro,
zsl#1,"se sei pront* e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e determinat*,,neutro,
zsl#1,"se sei pront* e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",pront* e interessat*,,neutro,
zsl#1,"se sei interessat* e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e esperto/a,,neutro,
zsl#1,"se sei interessat* e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e dinamico/a,,neutro,
zsl#1,"se sei interessat* e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e motivato/a,,neutro,
zsl#1,"se sei interessat* e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e appassionato/a,,neutro,
zsl#1,"se sei interessat* e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e ambizioso/a,,neutro,
zsl#1,"se sei interessat* e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e determinato/a,,neutro,
zsl#1,"se sei interessat* e pronto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e pronto/a,,neutro,
zsl#1,"se sei interessat* e interessato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e interessato/a,,neutro,
zsl#1,"se sei interessat* e espert* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e espert*,,neutro,
zsl#1,"se sei interessat* e dinamic* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e dinamic*,,neutro,
zsl#1,"se sei interessat* e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e motivat*,,neutro,
zsl#1,"se sei interessat* e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e appassionat*,,neutro,
zsl#1,"se sei interessat* e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e ambizios*,,neutro,
zsl#1,"se sei interessat* e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e determinat*,,neutro,
zsl#1,"se sei interessat* e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682.",TODO,"INCLUSIVO 
",interessat* e pront*,,neutro,
zsl#1,"se sei esperto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto,,maschile,
zsl#1,"se sei dinamico a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico,,maschile,
zsl#1,"se sei motivato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato,,maschile,
zsl#1,"se sei appassionato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato,,maschile,
zsl#1,"se sei ambizioso a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso,,maschile,
zsl#1,"se sei determinato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato,,maschile,
zsl#1,"se sei pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pronto,,maschile,
zsl#1,"se sei interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessato,,maschile,
zsl#1,"se sei esperta a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperta,,femminile,
zsl#1,"se sei dinamica a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamica,,femminile,
zsl#1,"se sei motivata a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivata,,femminile,
zsl#1,"se sei appassionata a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionata,,femminile,
zsl#1,"se sei ambiziosa a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambiziosa,,femminile,
zsl#1,"se sei determinata a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinata,,femminile,
zsl#1,"se sei pronta a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pronta,,femminile,
zsl#1,"se sei interessata a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessata,,femminile,
zsl#1,"se sei esperto/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto/a,,neutro,
zsl#1,"se sei dinamico/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico/a,,neutro,
zsl#1,"se sei motivato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato/a,,neutro,
zsl#1,"se sei appassionato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",appassionato/a,,neutro,
zsl#1,"se sei ambizioso/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso/a,,neutro,
zsl#1,"se sei determinato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato/a,,neutro,
zsl#1,"se sei pronto/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pronto/a,,neutro,
zsl#1,"se sei interessato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessato/a,,neutro,
zsl#1,"se sei espert* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",espert*,,neutro,
zsl#1,"se sei dinamic* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamic*,,neutro,
zsl#1,"se sei motivat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivat*,,neutro,
zsl#1,"se sei appassionat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",appassionat*,,neutro,
zsl#1,"se sei ambizios* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",ambizios*,,neutro,
zsl#1,"se sei determinat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinat*,,neutro,
zsl#1,"se sei pront* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pront*,,neutro,
zsl#1,"se sei interessat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat*,,neutro,
zsl#1,"se sei esperto e dinamico a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e dinamico,,maschile,
zsl#1,"se sei esperto e motivato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e motivato,,maschile,
zsl#1,"se sei esperto e appassionato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e appassionato,,maschile,
zsl#1,"se sei esperto e ambizioso a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e ambizioso,,maschile,
zsl#1,"se sei esperto e determinato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e determinato,,maschile,
zsl#1,"se sei esperto e pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e pronto,,maschile,
zsl#1,"se sei esperto e interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",esperto e interessato,,maschile,
zsl#1,"se sei dinamico e esperto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e esperto,,maschile,
zsl#1,"se sei dinamico e motivato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e motivato,,maschile,
zsl#1,"se sei dinamico e appassionato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e appassionato,,maschile,
zsl#1,"se sei dinamico e ambizioso a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e ambizioso,,maschile,
zsl#1,"se sei dinamico e determinato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e determinato,,maschile,
zsl#1,"se sei dinamico e pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e pronto,,maschile,
zsl#1,"se sei dinamico e interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",dinamico e interessato,,maschile,
zsl#1,"se sei motivato e esperto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e esperto,,maschile,
zsl#1,"se sei motivato e dinamico a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e dinamico,,maschile,
zsl#1,"se sei motivato e appassionato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e appassionato,,maschile,
zsl#1,"se sei motivato e ambizioso a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e ambizioso,,maschile,
zsl#1,"se sei motivato e determinato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e determinato,,maschile,
zsl#1,"se sei motivato e pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e pronto,,maschile,
zsl#1,"se sei motivato e interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",motivato e interessato,,maschile,
zsl#1,"se sei appassionato e esperto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e esperto,,maschile,
zsl#1,"se sei appassionato e dinamico a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e dinamico,,maschile,
zsl#1,"se sei appassionato e motivato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e motivato,,maschile,
zsl#1,"se sei appassionato e ambizioso a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e ambizioso,,maschile,
zsl#1,"se sei appassionato e determinato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e determinato,,maschile,
zsl#1,"se sei appassionato e pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e pronto,,maschile,
zsl#1,"se sei appassionato e interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",appassionato e interessato,,maschile,
zsl#1,"se sei ambizioso e esperto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e esperto,,maschile,
zsl#1,"se sei ambizioso e dinamico a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e dinamico,,maschile,
zsl#1,"se sei ambizioso e motivato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e motivato,,maschile,
zsl#1,"se sei ambizioso e appassionato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e appassionato,,maschile,
zsl#1,"se sei ambizioso e determinato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e determinato,,maschile,
zsl#1,"se sei ambizioso e pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e pronto,,maschile,
zsl#1,"se sei ambizioso e interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",ambizioso e interessato,,maschile,
zsl#1,"se sei determinato e esperto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e esperto,,maschile,
zsl#1,"se sei determinato e dinamico a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e dinamico,,maschile,
zsl#1,"se sei determinato e motivato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e motivato,,maschile,
zsl#1,"se sei determinato e appassionato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e appassionato,,maschile,
zsl#1,"se sei determinato e ambizioso a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e ambizioso,,maschile,
zsl#1,"se sei determinato e pronto a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e pronto,,maschile,
zsl#1,"se sei determinato e interessato a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinato e interessato,,maschile,
